Jaskinia nad Źródłem I,Wyżyna Śląsko-Krakowska
Jaskinia nad Żródłem II,Wyżyna Śląsko-Krakowska
Jaskinia nad Żródłem III,Wyżyna Śląsko-Krakowska
Dziupla w Postrzępionej Turni,Wyżyna Śląsko-Krakowska
Jaskinia nad Żródłem V,Wyżyna Śląsko-Krakowska
Postrzępiony Okap,Wyżyna Śląsko-Krakowska
Jaskinia Rocznicowa,Wyżyna Śląsko-Krakowska
Schron z Czterema Otworami,Wyżyna Śląsko-Krakowska
Niska Koleba,Wyżyna Śląsko-Krakowska
Schronisko Przechodnie,Wyżyna Śląsko-Krakowska
Schronisko przy Przechodnim,Wyżyna Śląsko-Krakowska
Schron obok Dzwonu,Wyżyna Śląsko-Krakowska
Okap z Krzakiem,Wyżyna Śląsko-Krakowska
Okap pod Dzwonem,Wyżyna Śląsko-Krakowska
Korytarz pod Dzwonem,Wyżyna Śląsko-Krakowska
Okap poniżej Dzwonu,Wyżyna Śląsko-Krakowska
Tunelik przy Schronisku z Obrazem,Wyżyna Śląsko-Krakowska
Okap za Żabim Koniem,Wyżyna Śląsko-Krakowska
Korytarz w Okapie,Wyżyna Śląsko-Krakowska
Szczelina obok Żabiego,Wyżyna Śląsko-Krakowska
Okap z Rurami,Wyżyna Śląsko-Krakowska
Schronisko z Obrazem,Wyżyna Śląsko-Krakowska
Grotka w Mnichu,Wyżyna Śląsko-Krakowska
Schronisko Puste,Wyżyna Śląsko-Krakowska
Jaskinia w Bramie Kobylańskiej,Wyżyna Śląsko-Krakowska
Szczelina w Bramie Kobylańskiej,Wyżyna Śląsko-Krakowska
Schron w Kuli,Wyżyna Śląsko-Krakowska
Szczelina pod Kulą,Wyżyna Śląsko-Krakowska
Korytarz w Kuli,Wyżyna Śląsko-Krakowska
Jaskinia Dolna pod Kawiorami,Wyżyna Śląsko-Krakowska
Jaskinia Górna pod Kawiorami,Wyżyna Śląsko-Krakowska
Jaskinia Głęboka,Wyżyna Śląsko-Krakowska
Śmietnik pod Jaskinią Głęboką,Wyżyna Śląsko-Krakowska
Komin w Wielkiej Skale,Wyżyna Śląsko-Krakowska
Tunelik obok Szczeliny w Wielkiej Skale,Wyżyna Śląsko-Krakowska
Szczelina w Wielkiej Skale,Wyżyna Śląsko-Krakowska
Tunel Wysoki w Wielkiej Skale,Wyżyna Śląsko-Krakowska
Tunel pośredni w Wielkiej Skale,Wyżyna Śląsko-Krakowska
Tunel Niski w Wielkiej Skale,Wyżyna Śląsko-Krakowska
Jaskinia Główna w Wielkiej Skale,Wyżyna Śląsko-Krakowska
Schronisko Małe w Wielkiej Skale,Wyżyna Śląsko-Krakowska
Jaskinia Łabajowa,Wyżyna Śląsko-Krakowska
Jaskinia Nietoperzowa,Wyżyna Śląsko-Krakowska
Jaskinia Zygmunta,Wyżyna Śląsko-Krakowska
Jaskinia Psia Klatka,Wyżyna Śląsko-Krakowska
Jaskinia powyżej Łabajowej,Wyżyna Śląsko-Krakowska
Jaskinia w Łysej Skale,Wyżyna Śląsko-Krakowska
Jaskinia w Dupnej Górze,Wyżyna Śląsko-Krakowska
Tunel Ciasny na Tomaszówkach Dolnych,Wyżyna Śląsko-Krakowska
Jaskinia na Tomaszówkach Dolnych II,Wyżyna Śląsko-Krakowska
Schronisko na Tomaszówkach Dolnych I,Wyżyna Śląsko-Krakowska
Jaskinia na Tomaszówkach Dolnych IV,Wyżyna Śląsko-Krakowska
Szczelina pod Płytą,Wyżyna Śląsko-Krakowska
Dziurawiec na Tomaszówkach Dolnych,Wyżyna Śląsko-Krakowska
Koleba w II Wąwozie,Wyżyna Śląsko-Krakowska
Tunel Stromy na Tomaszówkach Dolnych,Wyżyna Śląsko-Krakowska
Schronisko pod Słupami,Wyżyna Śląsko-Krakowska
Szczelina w Kominie,Wyżyna Śląsko-Krakowska
Rura za Zjazdową Turnią,Wyżyna Śląsko-Krakowska
Jaskinia na Tomaszówkach Dolnych,Wyżyna Śląsko-Krakowska
Szczelina z Dachem,Wyżyna Śląsko-Krakowska
Jaskinia na Tomaszówkach Górnych,Wyżyna Śląsko-Krakowska
Koleba w Skałach za Długoszem,Wyżyna Śląsko-Krakowska
Jaskinia Mała na Tomaszówkach Górnych,Wyżyna Śląsko-Krakowska
Dziupla w Skałach za Długoszem,Wyżyna Śląsko-Krakowska
Szeroki Okap,Wyżyna Śląsko-Krakowska
Schron pod Wantą,Wyżyna Śląsko-Krakowska
Okap w Skałce za Cycówką,Wyżyna Śląsko-Krakowska
Jaskinia w Polniku I,Wyżyna Śląsko-Krakowska
Jaskinia w Polniku II,Wyżyna Śląsko-Krakowska
Korytarz obok Jaskini w Polniku II,Wyżyna Śląsko-Krakowska
Jaskinia w Polniku III,Wyżyna Śląsko-Krakowska
Jaskinia w Lejku,Wyżyna Śląsko-Krakowska
Jaskinia nad Źródłem IV,Wyżyna Śląsko-Krakowska
Schronisko pod Jaskinią Głęboką,Wyżyna Śląsko-Krakowska
Jaskinia Balowa,Wyżyna Śląsko-Krakowska
Smocza Jama,Wyżyna Śląsko-Krakowska
Jaskinia w Anastomozach,Wyżyna Śląsko-Krakowska
Schronisko obok Anastomozów,Wyżyna Śląsko-Krakowska
Rurka,Wyżyna Śląsko-Krakowska
Kawerna Magazyn,Wyżyna Śląsko-Krakowska
"Schronisko nad ""Sadystówką""",Wyżyna Śląsko-Krakowska
Jaskinia przed „Problemówką”,Wyżyna Śląsko-Krakowska
Jaskinia Musza,Wyżyna Śląsko-Krakowska
Jaskinia Koguta,Wyżyna Śląsko-Krakowska
Okienko Zbójnickie,Wyżyna Śląsko-Krakowska
Jaskinia Twardowskiego,Wyżyna Śląsko-Krakowska
Jaskinia Niska,Wyżyna Śląsko-Krakowska
Jaskinia pod Nyżą,Wyżyna Śląsko-Krakowska
Jaskinia z Kulkami,Wyżyna Śląsko-Krakowska
Jaskinia Wywiew,Wyżyna Śląsko-Krakowska
Jaskinia Jasna,Wyżyna Śląsko-Krakowska
Tunel w Pychowicach,Wyżyna Śląsko-Krakowska
Jaskinia Pychowicka,Wyżyna Śląsko-Krakowska
Kawerna w Pychowicach I,Wyżyna Śląsko-Krakowska
Kawerna w Pychowicach II,Wyżyna Śląsko-Krakowska
Kawerna w Pychowicach III,Wyżyna Śląsko-Krakowska
Jaskinia pod Fortem,Wyżyna Śląsko-Krakowska
Kawerna w Bodzowie,Wyżyna Śląsko-Krakowska
Kawerna Kostrze,Wyżyna Śląsko-Krakowska
Kawerna w Kostrzu,Wyżyna Śląsko-Krakowska
Kawerna w Wielkanocy,Wyżyna Śląsko-Krakowska
Kawerna Winnica I,Wyżyna Śląsko-Krakowska
Kawerna Winnica II,Wyżyna Śląsko-Krakowska
Schronisko w Skałach Winnicy,Wyżyna Śląsko-Krakowska
Schronisko w Winnicy I,Wyżyna Śląsko-Krakowska
Schronisko w Winnicy II,Wyżyna Śląsko-Krakowska
Tunel nad Okapem I,Wyżyna Śląsko-Krakowska
Tunel nad Okapem II,Wyżyna Śląsko-Krakowska
Tunel nad Okapem III,Wyżyna Śląsko-Krakowska
Jaskinia w Górze Winnicy w Tyńcu,Wyżyna Śląsko-Krakowska
Szczelina nad Wisłą,Wyżyna Śląsko-Krakowska
Szczelina pod Klasztorem,Wyżyna Śląsko-Krakowska
Jaskinia pod Grodziskiem,Wyżyna Śląsko-Krakowska
Schronisko w Wielogórze,Wyżyna Śląsko-Krakowska
Studzienka w Stepicy,Wyżyna Śląsko-Krakowska
Schronisko w Biedzinie,Wyżyna Śląsko-Krakowska
Schronisko pod Klasztorem Norbertanek,Wyżyna Śląsko-Krakowska
Kawerna pod Fortem Kościuszko,Wyżyna Śląsko-Krakowska
Nyża nad Strzelnicą,Wyżyna Śląsko-Krakowska
Tunelik w Panieńskich Skałach,Wyżyna Śląsko-Krakowska
Szczelina w Panieńskich Skałach,Wyżyna Śląsko-Krakowska
Wnęka w Panieńskich Skałach,Wyżyna Śląsko-Krakowska
Kominek w Panieńskich Skałach,Wyżyna Śląsko-Krakowska
Schronisko Kręte w Panieńskich Skałach,Wyżyna Śląsko-Krakowska
Schronisko za Filarkiem w Panieńskich Skałach,Wyżyna Śląsko-Krakowska
Schronisko w Skałach Panieńskich Górne,Wyżyna Śląsko-Krakowska
Szczelina przed Gajówką,Wyżyna Śląsko-Krakowska
Szczelina pod Gajówką,Wyżyna Śląsko-Krakowska
Jaskinia w Zielonym Dole,Wyżyna Śląsko-Krakowska
Schronisko w Zielonym Dole,Wyżyna Śląsko-Krakowska
Schroniska w Liboradzu,Wyżyna Śląsko-Krakowska
Jaskinia za Kaflarnią,Wyżyna Śląsko-Krakowska
Jaskinia pod Fundamentem,Wyżyna Śląsko-Krakowska
Jaskinia w Lesie Wolskim,Wyżyna Śląsko-Krakowska
Schronisko w Prędziszowie,Wyżyna Śląsko-Krakowska
Tradytor w Olszanicy,Wyżyna Śląsko-Krakowska
Jaskinia w Prędziszowie,Wyżyna Śląsko-Krakowska
Kawerna Bielany,Wyżyna Śląsko-Krakowska
Schronisko pod wsią Bielany,Wyżyna Śląsko-Krakowska
Jaskinia Mysia,Wyżyna Śląsko-Krakowska
Szczelina w Prędziszowie,Wyżyna Śląsko-Krakowska
Schronisko w Srocku,Wyżyna Śląsko-Krakowska
System Jaskiń Srockich,Wyżyna Śląsko-Krakowska
Schronisko w Zielonej Górze,Wyżyna Śląsko-Krakowska
Jaskinia w Zielonej Górze,Wyżyna Śląsko-Krakowska
Schronisko w Dębowej Górze,Wyżyna Śląsko-Krakowska
Jaskinia w Łomiku,Wyżyna Śląsko-Krakowska
Schronisko w Rachowcu,Wyżyna Śląsko-Krakowska
Jaskinia w kamieniołomie przy St.Kol. Olsztyn,Wyżyna Śląsko-Krakowska
Okap w Rachowcu,Wyżyna Śląsko-Krakowska
Schronisko IV w Przymiłowicach,Wyżyna Śląsko-Krakowska
Schronisko V w Przymiłowicach,Wyżyna Śląsko-Krakowska
Koleba w Rachowcu,Wyżyna Śląsko-Krakowska
Schronisko w Górze Sowiej,Wyżyna Śląsko-Krakowska
Jaskinia Kryspinowska,Wyżyna Śląsko-Krakowska
Jaskinia Amonitów,Wyżyna Śląsko-Krakowska
Schronisko przy Jaskini Kryspinowskiej,Wyżyna Śląsko-Krakowska
Szczelina przy Jaskini Kryspinowskiej,Wyżyna Śląsko-Krakowska
System Jaskiń Towarnich,Wyżyna Śląsko-Krakowska
Kawerna w Piekarach,Wyżyna Śląsko-Krakowska
Schronisko w Okrążku,Wyżyna Śląsko-Krakowska
Schronisko Poznaniaków,Wyżyna Śląsko-Krakowska
Schronisko w Starym Łomie,Wyżyna Śląsko-Krakowska
Jaskinia Cabanowa,Wyżyna Śląsko-Krakowska
Studnia Wołoszyna,Wyżyna Śląsko-Krakowska
Schronisko przy Jaskiniach Wiślanych,Wyżyna Śląsko-Krakowska
Schronisko w Górze Towarniej Dużej,Wyżyna Śląsko-Krakowska
Jaskinia Kopana,Wyżyna Śląsko-Krakowska
Schronisko w Górze Towarniej Małej,Wyżyna Śląsko-Krakowska
Schronisko w Górze Zajęczej,Wyżyna Śląsko-Krakowska
Jaskinia w Skałkach Dużych,Wyżyna Śląsko-Krakowska
Schronisko pod Zamkiem,Wyżyna Śląsko-Krakowska
Jaskinia Wiślana Wschodnia,Wyżyna Śląsko-Krakowska
Jaskinia Zamkowa Dolna,Wyżyna Śląsko-Krakowska
Jaskinia Wiślana Zachodnia,Wyżyna Śląsko-Krakowska
Schronisko nad Jaskiniami Wiślanymi,Wyżyna Śląsko-Krakowska
Schronisko Zamkowe Średnie,Wyżyna Śląsko-Krakowska
Jaskinia Zamkowa Górna,Wyżyna Śląsko-Krakowska
Jaskinia nad Galoską,Wyżyna Śląsko-Krakowska
Schronisko w Ganku Ewy,Wyżyna Śląsko-Krakowska
Schronisko w Czarnym Kominie,Wyżyna Śląsko-Krakowska
Jaskinia w Kielnikach,Wyżyna Śląsko-Krakowska
Jaskinia Na Gołąbcu,Wyżyna Śląsko-Krakowska
Jaskinia w Słonecznych Skałkach,Wyżyna Śląsko-Krakowska
Jaskinia Na Gołąbcu Dolna,Wyżyna Śląsko-Krakowska
Schronisko pod Basztą w Górze Zamkowej,Wyżyna Śląsko-Krakowska
Schronisko Bliźniacze,Wyżyna Śląsko-Krakowska
Schronisko z Oknem w Górze Zamkowej,Wyżyna Śląsko-Krakowska
Szczeliniec w Ściejowicach,Wyżyna Śląsko-Krakowska
Schroniska pod Dziewicą,Wyżyna Śląsko-Krakowska
Rura w Ściejowicach,Wyżyna Śląsko-Krakowska
Jaskinia w Kajasówce,Wyżyna Śląsko-Krakowska
Jaskinia Magazyn,Wyżyna Śląsko-Krakowska
Jaskinia w Lipówce,Wyżyna Śląsko-Krakowska
Schronisko w Podciętej Turni na Lipówce,Wyżyna Śląsko-Krakowska
Schronisko w Przymiłowicach I,Wyżyna Śląsko-Krakowska
Schronisko w Przymiłowicach II,Wyżyna Śląsko-Krakowska
Schronisko w Przymiłowicach III,Wyżyna Śląsko-Krakowska
Schronisko Św. Idziego,Wyżyna Śląsko-Krakowska
Jaskinia w Zrębicach,Wyżyna Śląsko-Krakowska
Jaskinia w Mydlnikach,Wyżyna Śląsko-Krakowska
Schronisko w Skale Kmity,Wyżyna Śląsko-Krakowska
Tunel przy Skale Kmity,Wyżyna Śląsko-Krakowska
Jaskinia w Dolinie Grzybowskiej,Wyżyna Śląsko-Krakowska
Schronisko na Gaiku I,Wyżyna Śląsko-Krakowska
Schronisko na Gaiku II,Wyżyna Śląsko-Krakowska
Tunel przy Jaskini Zawalonej,Wyżyna Śląsko-Krakowska
Jaskinia Zawalona,Wyżyna Śląsko-Krakowska
Schronisko w Skałce przy Kładce,Wyżyna Śląsko-Krakowska
Schronisko w Łomie przy Kładce,Wyżyna Śląsko-Krakowska
Jaskinia pod Kochanką,Wyżyna Śląsko-Krakowska
Chlebowy Piec,Wyżyna Śląsko-Krakowska
Jaskinia Niska,Wyżyna Śląsko-Krakowska
Jaskinia nad Miłaszówką,Wyżyna Śląsko-Krakowska
Schronisko w Amfiteatrze,Wyżyna Śląsko-Krakowska
Studnia w Amfiteatrze,Wyżyna Śląsko-Krakowska
Schronisko przed Amfiteatrem,Wyżyna Śląsko-Krakowska
Jaskinia na Miłaszówce,Wyżyna Śląsko-Krakowska
Schronisko obok Studniska,Wyżyna Śląsko-Krakowska
Schronisko na lewym brzegu Doliny Sanki,Wyżyna Śląsko-Krakowska
Schronisko w Ścianie,Wyżyna Śląsko-Krakowska
Jędrusiowa Jama,Wyżyna Śląsko-Krakowska
Schronisko w Skale Bonifacego,Wyżyna Śląsko-Krakowska
Jaskinia przy Matce Boskiej,Wyżyna Śląsko-Krakowska
Jaskinia pod Sokolą,Wyżyna Śląsko-Krakowska
Jaskinia nad Matką Boską,Wyżyna Śląsko-Krakowska
Studnisko,Wyżyna Śląsko-Krakowska
Jaskinia za Matką Boską,Wyżyna Śląsko-Krakowska
Schronisko w Sokolicy I,Wyżyna Śląsko-Krakowska
Jaskinia Stroma,Wyżyna Śląsko-Krakowska
Schronisko w Sokolicy II,Wyżyna Śląsko-Krakowska
Jaskinia Leśnika,Wyżyna Śląsko-Krakowska
Schronisko w Sokolicy III,Wyżyna Śląsko-Krakowska
Jaskinia na Półce w Sokolicy,Wyżyna Śląsko-Krakowska
Schronisko Borsucze w Sokolicy,Wyżyna Śląsko-Krakowska
Schronisko przy Źródle,Wyżyna Śląsko-Krakowska
Rura na Łopiankach,Wyżyna Śląsko-Krakowska
Schronisko Pogorzelskiego,Wyżyna Śląsko-Krakowska
Schronisko pod Półką w Sokolicy,Wyżyna Śląsko-Krakowska
Jaskinia na Łopiankach I,Wyżyna Śląsko-Krakowska
Studnia Zygmunta,Wyżyna Śląsko-Krakowska
Schronisko nad Jaskinią Koralową,Wyżyna Śląsko-Krakowska
Jaskinia na Łopiankach II,Wyżyna Śląsko-Krakowska
Schronisko w Turni Simonda na Pustelnicy,Wyżyna Śląsko-Krakowska
Jaskinia Księżycowa,Wyżyna Śląsko-Krakowska
Ukośna Szczelina Dolna,Wyżyna Śląsko-Krakowska
Schronisko Zachodnie w Pustelnicy,Wyżyna Śląsko-Krakowska
Ukośna Szczelina Górna,Wyżyna Śląsko-Krakowska
Jaskinia Koralowa,Wyżyna Śląsko-Krakowska
Meander w Wąwozie Półrzeczki,Wyżyna Śląsko-Krakowska
Schronisko Pośrednie Dolne,Wyżyna Śląsko-Krakowska
Schronisko nad Potoczkiem,Wyżyna Śląsko-Krakowska
Schronisko Pośrednie Górne,Wyżyna Śląsko-Krakowska
Jaskinia Murek,Wyżyna Śląsko-Krakowska
System Jaskini Olsztyńskiej,Wyżyna Śląsko-Krakowska
Schronisko w Pustelnicy I,Wyżyna Śląsko-Krakowska
Jaskinia Basieta,Wyżyna Śląsko-Krakowska
Schronisko w Pustelnicy II,Wyżyna Śląsko-Krakowska
Schronisko Podwójne w Pustelnicy,Wyżyna Śląsko-Krakowska
"Szczelina Frakcji ""N""",Wyżyna Śląsko-Krakowska
Schronisko Pimponiówka,Wyżyna Śląsko-Krakowska
Schronisko pod Wantą w Pustelnicy,Wyżyna Śląsko-Krakowska
Schronisko w Pustelnicy III,Wyżyna Śląsko-Krakowska
Szpaciarnia w Pustelnicy,Wyżyna Śląsko-Krakowska
Szpaciarnia nad Urwistą,Wyżyna Śląsko-Krakowska
Jaskinia Urwista,Wyżyna Śląsko-Krakowska
Schroniska w Pustelnicy IV,Wyżyna Śląsko-Krakowska
Schronisko w Pustelnicy V,Wyżyna Śląsko-Krakowska
Schronisko Owalne w Pustelnicy,Wyżyna Śląsko-Krakowska
Schronisko VI w Pustelnicy,Wyżyna Śląsko-Krakowska
Schronisko w Uliczkach,Wyżyna Śląsko-Krakowska
Schronisko w Górze Setki,Wyżyna Śląsko-Krakowska
Jaskinia w Uliczkach,Wyżyna Śląsko-Krakowska
Schronisko w Skałce w Puchaczu,Wyżyna Śląsko-Krakowska
Schronisko w Skale Byczyn,Wyżyna Śląsko-Krakowska
Schronisko pod Nyżą w Puchaczu,Wyżyna Śląsko-Krakowska
Tunel w Sance,Wyżyna Śląsko-Krakowska
Schronisko za Wantą w Puchaczu,Wyżyna Śląsko-Krakowska
Schronisko Niskie w Puchaczu,Wyżyna Śląsko-Krakowska
Pajęczy Schron,Wyżyna Śląsko-Krakowska
Okienko,Wyżyna Śląsko-Krakowska
Schronisko za Trawersem w Puchaczu,Wyżyna Śląsko-Krakowska
Schronisko Boczne,Wyżyna Śląsko-Krakowska
Jaskinia w Dziedzińcu,Wyżyna Śląsko-Krakowska
Jaskinia nad Samcowym Polem,Wyżyna Śląsko-Krakowska
Schronisko Królicze,Wyżyna Śląsko-Krakowska
Schronisko Wysokie,Wyżyna Śląsko-Krakowska
Niedostępny Okap,Wyżyna Śląsko-Krakowska
Jaskinia w Wysokiej Turni,Wyżyna Śląsko-Krakowska
Schronisko Małe w Zimnym Dole,Wyżyna Śląsko-Krakowska
Schronisko pod Kamieniem,Wyżyna Śląsko-Krakowska
Jaskinia Komarowa,Wyżyna Śląsko-Krakowska
Źródło w Zimnym Dole,Wyżyna Śląsko-Krakowska
Okap za Zerwą Pierwszy,Wyżyna Śląsko-Krakowska
Jaskinia Fikuśna,Wyżyna Śląsko-Krakowska
Schronisko między Okapami,Wyżyna Śląsko-Krakowska
Jaskinia Maurycego,Wyżyna Śląsko-Krakowska
Schronisko w Donicy III,Wyżyna Śląsko-Krakowska
Okap za Zerwą Drugi,Wyżyna Śląsko-Krakowska
Schronisko koło Jaskini Maurycego I,Wyżyna Śląsko-Krakowska
Schronisko koło Jaskini Maurycego II,Wyżyna Śląsko-Krakowska
Tunel w Uliczkach,Wyżyna Śląsko-Krakowska
Schronisko w Donicy I,Wyżyna Śląsko-Krakowska
Jaskinia w Donicy,Wyżyna Śląsko-Krakowska
Schronisko w Donicy II,Wyżyna Śląsko-Krakowska
Okap na Półce z Meandrem,Wyżyna Śląsko-Krakowska
Okap z Oknem,Wyżyna Śląsko-Krakowska
Długi Okap,Wyżyna Śląsko-Krakowska
Niski Okap,Wyżyna Śląsko-Krakowska
Jaskinia za Źródłem I,Wyżyna Śląsko-Krakowska
Jaskinia za Źródłem II,Wyżyna Śląsko-Krakowska
Jaskinia w Wąwozie Aleksandrowickim I,Wyżyna Śląsko-Krakowska
Jaskinia w Wąwozie Aleksandrowickim II,Wyżyna Śląsko-Krakowska
Jaskinia w Wąwozie Aleksandrowickim III,Wyżyna Śląsko-Krakowska
Schronisko w Donicy V,Wyżyna Śląsko-Krakowska
Jaskinia Leśnych Skrzatów,Wyżyna Śląsko-Krakowska
Schronisko w Donicy IV,Wyżyna Śląsko-Krakowska
Jaskinia nad Skrzatami,Wyżyna Śląsko-Krakowska
Schronisko w Donicy VI,Wyżyna Śląsko-Krakowska
Jaskinia Szpatowców w Donicy,Wyżyna Śląsko-Krakowska
Jaskinia ze Szlifami,Wyżyna Śląsko-Krakowska
Schronisko w Donicy VII,Wyżyna Śląsko-Krakowska
Schronisko w Dziurawej Skale,Wyżyna Śląsko-Krakowska
Schronisko za Ulami,Wyżyna Śląsko-Krakowska
Schronisko w Karzełku I,Wyżyna Śląsko-Krakowska
Schronisko w Karzełku II,Wyżyna Śląsko-Krakowska
Schronisko w Karzełku III,Wyżyna Śląsko-Krakowska
Schronisko pod Kazalnicą,Wyżyna Śląsko-Krakowska
Okap w Karzełku,Wyżyna Śląsko-Krakowska
Wielki Okap,Wyżyna Śląsko-Krakowska
Jaskinia Siedlecka,Wyżyna Śląsko-Krakowska
Schronisko Kadzielniańskie w Siedlcu I,Wyżyna Śląsko-Krakowska
Schronisko Kuny,Wyżyna Śląsko-Krakowska
Schronisko obok Jaskini Siedleckiej,Wyżyna Śląsko-Krakowska
Schronisko w Pabianicach I,Wyżyna Śląsko-Krakowska
Jaskinia Pabianicka,Wyżyna Śląsko-Krakowska
Jaskinia Bezimienna,Wyżyna Śląsko-Krakowska
Schronisko nad Jaskinią Pabianicką,Wyżyna Śląsko-Krakowska
Schronisko w Pabianicach II,Wyżyna Śląsko-Krakowska
Jaskinia Kadzielniańska w Siedlcu,Wyżyna Śląsko-Krakowska
Schronisko w Kadzielni I,Wyżyna Śląsko-Krakowska
Schronisko w Kadzielni II,Wyżyna Śląsko-Krakowska
Schronisko w Kadzielni III,Wyżyna Śląsko-Krakowska
Schronisko w Uroczysku Bogdaniec I,Wyżyna Śląsko-Krakowska
Schronisko w Uroczysku Bogdaniec II,Wyżyna Śląsko-Krakowska
Schronisko w Uroczysku Bogdaniec III,Wyżyna Śląsko-Krakowska
Koleba w Uroczysku Bogdaniec,Wyżyna Śląsko-Krakowska
Meander w Mysiurze,Wyżyna Śląsko-Krakowska
Brzuszna Szczelina,Wyżyna Śląsko-Krakowska
Jaskinia pod Zajęczą,Wyżyna Śląsko-Krakowska
Jaskinia nad Zajęczą,Wyżyna Śląsko-Krakowska
Jaskinia Ducha Gór,Wyżyna Śląsko-Krakowska
Schronisko w Uroczysku Bogdaniec IV,Wyżyna Śląsko-Krakowska
Schronisko w Uroczysku Bogdaniec V,Wyżyna Śląsko-Krakowska
Schronisko w Uroczysku Bogdaniec VI,Wyżyna Śląsko-Krakowska
Studnia w Uroczysku Bogdaniec,Wyżyna Śląsko-Krakowska
Schronisko w Uroczysku Bogdaniec VII,Wyżyna Śląsko-Krakowska
Schronisko w Uroczysku Bogdaniec VIII,Wyżyna Śląsko-Krakowska
Schronisko w Uroczysku Bogdaniec IX,Wyżyna Śląsko-Krakowska
Brama w Uroczysku Bogdaniec,Wyżyna Śląsko-Krakowska
Schronisko koło Bramy w Uroczysku Bogdaniec,Wyżyna Śląsko-Krakowska
Schronisko w Uroczysku Bogdaniec X,Wyżyna Śląsko-Krakowska
Jaskinia w Uroczysku Bogdaniec,Wyżyna Śląsko-Krakowska
Schronisko na Cisowym I,Wyżyna Śląsko-Krakowska
Schronisko w Trzeciej Górze,Wyżyna Śląsko-Krakowska
Schronisko na Cisowym II,Wyżyna Śląsko-Krakowska
Schronisko na Cisowym III,Wyżyna Śląsko-Krakowska
Schronisko Dolne na Przydatkach,Wyżyna Śląsko-Krakowska
Schronisko Górne na Przydatkach,Wyżyna Śląsko-Krakowska
Schronisko w Górze przy Alei Klonowej,Wyżyna Śląsko-Krakowska
Studnia w Górze przy Alei Klonowej,Wyżyna Śląsko-Krakowska
Schronisko w Górze Laski,Wyżyna Śląsko-Krakowska
Schronisko w Skale nad Potokiem,Wyżyna Śląsko-Krakowska
Schronisko Małe w Skale nad Potokiem,Wyżyna Śląsko-Krakowska
Schronisko nad Potokiem,Wyżyna Śląsko-Krakowska
Studnia Szalonego Chłopa,Wyżyna Śląsko-Krakowska
Źródło w Brzoskwini,Wyżyna Śląsko-Krakowska
Jaskinia przy Kamyku,Wyżyna Śląsko-Krakowska
Jaskinia w Trzech Turniach,Wyżyna Śląsko-Krakowska
Jaskinia w Dolinie Borowca,Wyżyna Śląsko-Krakowska
Jaskinia w Ciepłym Dole,Wyżyna Śląsko-Krakowska
Jaskinia Sobotnia,Wyżyna Śląsko-Krakowska
Jaskinia Dzikiej Świni,Wyżyna Śląsko-Krakowska
Wywierzysko w Rybnej,Wyżyna Śląsko-Krakowska
Jaskinia w Ponorze,Wyżyna Śląsko-Krakowska
Jaskinia przy Wsi Rybnej,Wyżyna Śląsko-Krakowska
Jaskinia przy Kapliczce w Rybnej,Wyżyna Śląsko-Krakowska
Jaskinia w Kamieniołomie w Rybnej,Wyżyna Śląsko-Krakowska
Tunel nad Kamieniołomem w Rybnej,Wyżyna Śląsko-Krakowska
Jaskinia na Wrzosach Południowa,Wyżyna Śląsko-Krakowska
Jaskinia na Wrzosach Północna,Wyżyna Śląsko-Krakowska
Jaskinia Mała na Wrzosach,Wyżyna Śląsko-Krakowska
Schronisko Porębskie,Wyżyna Śląsko-Krakowska
Schronisko za Bramą,Wyżyna Śląsko-Krakowska
Schronisko pod Dębami,Wyżyna Śląsko-Krakowska
Schronisko nad Doliną,Wyżyna Śląsko-Krakowska
Szczelina za Igłą,Wyżyna Śląsko-Krakowska
Mała Szczelina za Igłą,Wyżyna Śląsko-Krakowska
Schronisko na Półce w Igle,Wyżyna Śląsko-Krakowska
Studnia za Igłą,Wyżyna Śląsko-Krakowska
Schronisko Małe w Gaudynowskich Skałach,Wyżyna Śląsko-Krakowska
Szczelina nad Małą,Wyżyna Śląsko-Krakowska
Jaskinia Gaudynowska,Wyżyna Śląsko-Krakowska
Schronisko obok Jaskini Gaudynowskiej,Wyżyna Śląsko-Krakowska
Jaskinia Gruzowa,Wyżyna Śląsko-Krakowska
Schronisko w Żydowskiej Górze,Wyżyna Śląsko-Krakowska
Schronisko w Niegowonicach,Wyżyna Śląsko-Krakowska
Szczelina Niegowonicka,Wyżyna Śląsko-Krakowska
Schronisko z Półką,Wyżyna Śląsko-Krakowska
Okap w Kamieniołomie,Wyżyna Śląsko-Krakowska
Schroniska pod Płytami,Wyżyna Śląsko-Krakowska
Schronisko Lisie,Wyżyna Śląsko-Krakowska
Schronisko Krecie,Wyżyna Śląsko-Krakowska
Schronisko po Zawale,Wyżyna Śląsko-Krakowska
Jaskinia Zawaliskowa,Wyżyna Śląsko-Krakowska
Mały Meander,Wyżyna Śląsko-Krakowska
Schronisko bez Mostów,Wyżyna Śląsko-Krakowska
Schronisko w Dużym Leju,Wyżyna Śląsko-Krakowska
Schronisko w Piechowej Górze,Wyżyna Śląsko-Krakowska
Półrura,Wyżyna Śląsko-Krakowska
Szczelina Nieprzechodnia,Wyżyna Śląsko-Krakowska
Jaskinia na Świniuszce,Wyżyna Śląsko-Krakowska
Schronisko w Ostańcu I,Wyżyna Śląsko-Krakowska
